"image","xmin","ymin","xmax","ymax","label"
"42.6732464_2.94283.png",240.80575539568346,197.67867580935254,294.2158273381295,272.57553956834533,"pool"
"42.6732892_2.9457189.png",235.89450314748203,211.79856115107916,272.1151079136691,265.8225607014389,"pool"
"42.6733481_2.7700461.png",208.88253147482015,214.86811488309354,305.26618705035975,267.05035971223026,"pool"
"42.6733431_2.7732035.png",200.28776978417267,203.8177551708633,307.10791366906477,274.41726618705036,"pool"
"42.6733564_2.9429028.png",224.23021582733813,211.79856115107916,304.652315647482,275.64509330035975,"pool"
"42.6733201_2.9413269.png",226.07194244604318,213.0263882643885,282.5515962230216,276.2589928057554,"pool"
"42.6733842_2.9452964.png",225.4580710431655,232.05755395683454,286.8489208633094,265.2086330935252,"pool"
"42.6734759_2.9389327.png",212.56598471223023,203.8177551708633,297.8992805755396,277.4868199190647,"pool"
"42.6733884_2.7709193.png",229.14152428057554,176.80575539568346,289.91850269784175,302.0431654676259,"pool"
"42.6733976_2.944808.png",214.40771133093526,217.93766861510792,296.05755395683457,266.43646020683457,"pool"
"42.6735439_2.9417861.png",213.7937837230216,198.2925753147482,291.14630170863313,261.52517985611513,"pool"
"42.6734078_2.9441931.png",230.36932329136692,206.88730890287772,292.98802832733816,290.37890625,"pool"
"42.6736104_2.9455279.png",223.61634442446044,224.6906474820144,286.23504946043164,265.20863309352524,"pool"
"42.6737052_2.9554158.png",219.3189635791367,180.48920863309354,301.58273381294964,299.58753934352524,"pool"
"42.6737004_2.7032289.png",211.95205710431657,185.40048898381295,293.6019559352518,300.2014388489209,"pool"
"42.6737562_2.7786259.png",219.3189635791367,227.1463017086331,287.462848471223,324.7578125,"pool"
"42.6735518_2.9416139.png",213.17985611510792,207.50120840827338,294.21582733812954,273.189467176259,"pool"
"42.6738776_2.9464862.png",239.5779563848921,199.52040242805757,285.0071942446043,266.43646020683457,"pool"
"42.6740813_2.7790149.png",214.40771133093526,199.52040242805757,294.2158273381295,275.64509330035975,"pool"
"42.674009_2.9412284.png",226.53237410071944,197.67867580935254,286.2350494604317,277.4868199190647,"pool"
"42.6741883_2.9384914.png",243.26140962230218,206.27338129496405,280.70986960431657,260.91128035071944,"pool"
"42.6739709_2.9419669.png",205.81294964028777,213.0263882643885,313.24702113309354,260.29738084532374,"pool"
"42.6744478_2.9369711.png",218.70503597122303,213.0263882643885,295.4436825539568,267.0503597122302,"pool"
"42.6742981_2.9441876.png",219.93289118705036,221.00719424460434,285.0071942446043,271.96164006294964,"pool"
"42.6743261_2.9419886.png",219.3189635791367,191.53956834532374,307.10791366906477,287.30935251798564,"pool"
"42.6742608_2.945899.png",210.72425809352518,224.07674797661872,283.7793952338129,264.59473358812954,"pool"
"42.6742646_2.9546117.png",176.3453237410072,172.50840265287772,338.41726618705036,320.4604316546763,"pool"
"42.6745264_2.9366443.png",229.75539568345326,214.25421537769785,291.14630170863313,254.77220098920864,"pool"
"42.6745763_2.95203.png",224.84414343525182,224.07674797661872,296.05755395683457,262.75300696942446,"pool"
"42.6745369_2.9404617.png",221.7746178057554,230.21582733812951,283.1654676258993,270.1199134442446,"pool"
"42.674487_2.9387101.png",235.28057553956836,189.69784172661872,299.7410071942446,274.41726618705036,"pool"
"42.6745177_2.9429095.png",220.54676258992808,206.27338129496405,297.8992805755396,296.5179856115108,"pool"
"42.6748188_2.9365517.png",213.7937837230216,222.2350213579137,299.7410071942446,271.96164006294964,"pool"
"42.6746887_2.9417514.png",216.2494379496403,208.72903552158274,293.6019559352518,270.1199134442446,"pool"
"42.6745788_2.8024351.png",201.515625,211.18466164568346,317.5444019784173,270.7338129496403,"pool"
"42.6748642_2.9440544.png",217.32374100719426,220.39329473920864,287.462848471223,262.13910746402877,"pool"
"42.6749196_2.9461908.png",224.84414343525182,224.07674797661872,289.3045750899281,263.98083408273385,"pool"
"42.6749949_2.9447478.png",217.47723696043167,216.0959419964029,282.5515962230216,266.43646020683457,"pool"
"42.6750349_2.9461905.png",232.82497751798562,216.0959419964029,275.7985611510791,275.64509330035975,"pool"
"42.6750631_2.9448439.png",212.56598471223023,219.77939523381295,285.621121852518,271.34774055755395,"pool"
"42.6749701_2.9464919.png",229.14152428057554,208.72903552158274,283.1654676258993,288.537179631295,"pool"
"42.6750984_2.9415509.png",229.75539568345326,208.72903552158274,288.0767760791367,274.41726618705036,"pool"
"42.675245_2.9445901.png",234.052776528777,207.50120840827338,281.93766861510795,276.8729204136691,"pool"
"42.6751103_2.7692088.png",204.5851506294964,213.64028776978418,303.4244604316547,268.2781868255396,"pool"
"42.6751269_2.9450518.png",212.56598471223023,222.84892086330936,287.462848471223,270.7338129496403,"pool"
"42.6751925_2.9528609.png",238.35015737410072,205.04558228417267,288.6906474820144,275.6450933003597,"pool"
"42.675236_2.9368245.png",232.21104991007195,213.0263882643885,277.6402877697842,276.2589928057554,"pool"
"42.6752554_3.0334402.png",200.90169739208633,164.52759667266187,313.24702113309354,330.28299235611513,"pool"
"42.6752806_2.9347127.png",227.2997976618705,199.52040242805757,272.1151079136691,274.41726618705036,"pool"
"42.6752522_2.9421312.png",221.7746178057554,208.72903552158274,299.1271357913669,274.41726618705036,"pool"
"42.6752612_2.9516949.png",228.37410071942446,216.40287769784177,291.76022931654677,263.36690647482015,"pool"
"42.6752861_2.9424031.png",236.5084307553957,216.70984150179856,275.7985611510791,271.96164006294964,"pool"
"42.6754164_2.9530527.png",234.052776528777,217.32374100719426,272.7290355215828,276.8729204136691,"pool"
"42.675365_2.9430566.png",233.89928057553962,219.77939523381295,277.17985611510795,277.1798561151079,"pool"
"42.6753506_2.942636.png",233.4388489208633,209.34293502697844,282.5515962230216,278.10071942446046,"pool"
"42.6753364_2.938473.png",221.16069019784175,212.41248875899282,303.42446043165467,281.1702731564748,"pool"
"42.6753251_2.9368815.png",218.70503597122303,221.00719424460434,290.53237410071944,261.52517985611513,"pool"
"42.6756559_2.938784.png",223.61634442446044,217.32374100719426,297.8992805755396,281.1702731564748,"pool"
"42.6754468_2.9382173.png",229.14152428057554,204.431654676259,292.37410071942446,281.7841726618705,"pool"
"42.6754809_2.9460235.png",227.9136690647482,205.04558228417267,276.4124887589928,281.7841726618705,"pool"
"42.6754461_2.9400363.png",226.07194244604318,225.30457508992808,288.6906474820144,263.98083408273385,"pool"
"42.6755167_2.951045.png",224.23021582733813,214.25421537769785,287.462848471223,265.8225607014389,"pool"
"42.675707_2.9447587.png",223.00241681654677,189.69784172661872,284.3933228417266,294.0623594874101,"pool"
"42.6757009_2.940054.png",218.70503597122303,196.45084869604318,292.37410071942446,276.8729204136691,"pool"
"42.6757603_2.9467701.png",234.052776528777,212.41248875899282,294.21582733812954,285.4676258992806,"pool"
"42.6756738_2.9394333.png",206.42687724820144,195.8369491906475,273.9568345323741,277.48681991906477,"pool"
"42.6757044_2.9490134.png",204.5851506294964,214.86811488309354,305.8801146582734,273.18946717625903,"pool"
"42.6759389_2.9416236.png",227.9136690647482,221.621121852518,281.32374100719426,263.36690647482015,"pool"
"42.6759154_2.9488108.png",211.95205710431657,190.92566883992808,301.58273381294964,283.6258992805756,"pool"
"42.6758297_2.9331622.png",229.14152428057554,195.22302158273382,281.9376686151079,258.4556542266187,"pool"
"42.6757713_2.9340993.png",225.4580710431655,203.20385566546764,269.04558228417267,271.34774055755395,"pool"
"42.6759063_2.9376397.png",234.66670413669067,211.79856115107916,290.53237410071944,278.7146470323741,"pool"
"42.6760502_2.9428177.png",237.12230215827338,204.431654676259,296.05755395683457,276.8729204136691,"pool"
"42.676024_2.9461695.png",218.09116456834533,211.79856115107916,301.58273381294964,276.8729204136691,"pool"
"42.6759944_2.9396284.png",227.9136690647482,206.27338129496405,288.6906474820144,274.41726618705036,"pool"
"42.6760806_2.9373695.png",223.61634442446044,213.64028776978418,293.6019559352518,279.9424460431655,"pool"
"42.6760466_2.7917068.png",200.74820143884892,203.20385566546767,300.96886241007195,279.9424460431655,"pool"
"42.6761418_2.9426797.png",227.2997976618705,222.84892086330936,289.91850269784175,269.5060139388489,"pool"
"42.6762207_2.7428444.png",205.81294964028777,207.50120840827338,304.652315647482,284.8537263938849,"pool"
"42.676204_2.9484018.png",217.47723696043167,199.52040242805757,300.3549348021583,286.69545301258995,"pool"
"42.6762633_2.776171.png",196.14388489208633,188.7769784172662,295.4436825539568,318.61870503597135,"pool"
"42.676147_2.7756885.png",213.17985611510792,219.16546762589928,291.14630170863313,257.841726618705,"pool"
"42.6764569_2.9519247.png",218.70503597122303,217.32374100719426,274.5707621402878,286.69545301258995,"pool"
"42.6764582_2.9469759.png",223.00241681654677,217.32374100719426,288.6906474820144,268.2781868255396,"pool"
"42.6764561_2.9524669.png",217.47723696043167,235.12710768884892,278.86814298561154,276.2589928057554,"pool"
"42.6763042_2.9517231.png",197.21824415467626,217.93766861510792,291.1463017086331,281.7841726618705,"pool"
"42.676369_2.9495597.png",194.76258992805757,201.97602855215828,320.6139276079137,279.9424460431655,"pool"
"42.6764777_2.9481748.png",218.70503597122303,213.0263882643885,294.8297549460432,258.4556542266187,"pool"
"42.6764826_2.7418324.png",198.44604316546764,205.65948178956836,313.24702113309354,281.7841726618705,"pool"
"42.6765105_3.0319706.png",230.36932329136695,227.76020121402883,283.62589928057554,261.52517985611513,"pool"
"42.6765106_2.7659508.png",224.23021582733813,224.07674797661872,299.1271357913669,263.36690647482015,"pool"
"42.6765977_2.9404866.png",210.72425809352518,214.86811488309354,294.8297549460432,272.57553956834533,"pool"
"42.6766031_3.0334768.png",213.7937837230216,157.7745897032374,308.3357688848921,286.08155350719426,"pool"
"42.6766815_2.9349108.png",223.00241681654677,226.53237410071944,272.1151079136691,262.75300696942446,"pool"
"42.6766119_2.9477252.png",224.84414343525182,221.621121852518,285.00719424460436,287.30935251798564,"pool"
"42.6766654_2.9487561.png",208.2686038669065,184.17266187050362,302.19666142086334,302.6570930755396,"pool"
"42.676639_2.9352995.png",233.4388489208633,201.3621290467626,280.09594199640287,270.1199134442446,"pool"
"42.6767075_3.0320966.png",219.3189635791367,218.55156812050362,288.6906474820144,270.1199134442446,"pool"
"42.6767068_2.7646258.png",229.75539568345326,200.13430193345326,280.70986960431657,280.5563736510792,"pool"
"42.6766869_2.9517919.png",214.40771133093526,224.6906474820144,278.25421537769785,269.5060139388489,"pool"
"42.6766976_2.9406158.png",222.3884892086331,222.2350213579137,302.19666142086334,275.03119379496405,"pool"
"42.6767062_2.9485644.png",229.14152428057554,208.11510791366908,298.51320818345323,256.6139276079137,"pool"
"42.6767793_2.9464925.png",226.07194244604318,210.57076214028777,278.86814298561154,273.80336668165467,"pool"
"42.6768191_2.9341823.png",235.89450314748203,216.0959419964029,272.7290355215828,268.2781868255396,"pool"
"42.6767729_2.9507179.png",209.49640287769785,225.30457508992808,286.2350494604317,283.0119997751799,"pool"
"42.6768314_2.9379525.png",219.93289118705036,204.431654676259,290.53237410071944,284.23982688848923,"pool"
"42.6768211_2.9718662.png",214.40771133093526,213.64028776978418,298.51320818345323,283.62589928057554,"pool"
"42.6769029_2.7420371.png",197.21824415467626,189.08394222122303,313.24702113309354,292.8345323741007,"pool"
"42.6768942_2.9400068.png",218.70503597122303,193.3812949640288,296.6714815647482,276.25899280575544,"pool"
"42.6768862_2.9521544.png",228.37410071942446,213.64028776978418,275.7985611510791,287.30935251798564,"pool"
"42.6769553_2.9470616.png",243.26140962230218,207.50120840827338,285.621121852518,283.01199977517985,"pool"
"42.6768378_2.9372942.png",215.63551034172664,193.99522257194246,299.7410071942446,291.6067333633094,"pool"
"42.6770403_2.9462347.png",222.3884892086331,200.74820143884892,281.9376686151079,260.29738084532374,"pool"
"42.6770101_2.7733094.png",235.28057553956836,207.50120840827338,273.9568345323741,280.5563736510791,"pool"
"42.676964_2.7642427.png",237.12230215827338,205.65948178956836,279.48201438848923,270.1199134442446,"pool"
"42.6769622_2.7718975.png",213.7937837230216,208.11510791366908,280.70986960431657,277.48681991906477,"pool"
"42.6770094_2.9373961.png",226.07194244604318,206.88730890287772,276.4124887589928,279.9424460431655,"pool"
"42.6771631_2.7618268.png",206.42687724820144,210.57076214028777,309.5635678956835,273.80336668165467,"pool"
"42.677183_2.7626001.png",227.2997976618705,210.57076214028777,325.52517985611513,308.79617243705036,"pool"
"42.6771091_2.951484.png",205.19907823741008,218.55156812050362,278.25421537769785,276.8729204136691,"pool"
"42.6770442_2.7673167.png",234.66670413669067,196.45084869604318,278.25421537769785,287.30935251798564,"pool"
"42.6770467_2.7680705.png",228.52759667266187,193.99522257194246,283.779395233813,283.6258992805756,"pool"
"42.6772528_2.9501638.png",224.84414343525182,197.06474820143885,267.20385566546764,257.22782711330933,"pool"
"42.6773146_2.9526552.png",213.17985611510792,232.05755395683454,296.6714815647482,276.2589928057554,"pool"
"42.677203_2.764524.png",191.69306429856115,210.57076214028777,320.46043165467626,274.41726618705036,"pool"
"42.6773151_2.9522316.png",234.052776528777,218.55156812050362,273.9568345323741,279.9424460431655,"pool"
"42.6772139_2.9486006.png",213.7937837230216,222.84892086330936,294.21582733812954,268.2781868255396,"pool"
"42.6773354_2.9475117.png",207.65467625899282,220.39329473920864,287.462848471223,270.7338129496403,"pool"
"42.6774263_2.7398486.png",216.24943794964034,217.93766861510792,299.28057553956836,264.28776978417267,"pool"
"42.6773648_2.9518438.png",211.95205710431657,227.7602012140288,284.3933228417267,274.41726618705036,"pool"
"42.6774351_2.9514464.png",225.4580710431655,221.00719424460434,284.3933228417267,274.41726618705036,"pool"
"42.6774023_2.9502905.png",218.70503597122303,212.41248875899282,289.30457508992805,273.18946717625903,"pool"
"42.6774877_2.7636739.png",229.14152428057554,183.25179856115108,275.7985611510791,288.537179631295,"pool"
"42.6775176_2.7969373.png",231.59712230215828,203.20385566546764,272.1151079136691,275.64509330035975,"pool"
"42.6774827_2.7661821.png",211.95205710431657,202.58992805755398,292.98802832733816,283.0119997751799,"pool"
"42.6774799_2.7903343.png",207.65467625899282,205.04558228417267,299.1271357913669,277.48681991906477,"pool"
"42.6774725_2.95123.png",220.54676258992808,213.0263882643885,292.3741007194245,262.13910746402877,"pool"
"42.6775265_3.0318475.png",217.47723696043167,225.91847459532374,286.8489208633094,263.36690647482015,"pool"
"42.677617_3.0319676.png",224.84414343525182,211.18466164568346,277.6402877697842,277.48681991906477,"pool"
"42.6775997_2.743531.png",220.54676258992808,192.7673954586331,288.6906474820144,289.15107913669067,"pool"
"42.6776139_2.7393715.png",219.3189635791367,212.41248875899282,292.98802832733816,276.2589928057554,"pool"
"42.6775944_2.7411626.png",226.68587005395685,221.621121852518,287.462848471223,264.59473358812954,"pool"
"42.6777883_2.9457218.png",234.052776528777,209.34293502697844,281.93766861510795,287.30935251798564,"pool"
"42.6777211_2.7428222.png",207.65467625899282,205.04558228417267,307.10791366906477,279.9424460431655,"pool"
"42.677724_2.7408865.png",218.70503597122303,201.97602855215828,285.621121852518,278.10071942446046,"pool"
"42.677683_2.7630707.png",197.83217176258995,216.0959419964029,301.58273381294964,268.8920863309353,"pool"
"42.6776285_2.7647842.png",229.7553956834533,212.41248875899285,276.25899280575544,271.6546762589928,"pool"
"42.6777976_2.937579.png",227.9136690647482,222.2350213579137,291.14630170863313,265.20863309352524,"pool"
"42.6778286_2.9476173.png",197.83217176258995,205.65948178956836,307.10791366906477,277.48681991906477,"pool"
"42.6778337_2.7836976.png",228.37410071942446,193.3812949640288,286.2350494604317,284.2398268884893,"pool"
"42.6778518_2.7404542.png",205.81294964028777,211.18466164568346,308.9496402877698,272.57553956834533,"pool"
"42.677819_2.7647858.png",208.2686038669065,223.46284847122303,292.37410071942446,266.43646020683457,"pool"
"42.6778861_2.7790941.png",205.81294964028777,218.55156812050362,294.2158273381295,273.8033666816547,"pool"
"42.6778539_2.9480486.png",263.36690647482015,150.4076832284173,423.13669064748206,238.50359712230218,"pool"
"42.6778916_2.7737355.png",215.63551034172664,227.1463017086331,297.8992805755396,271.34774055755395,"pool"
"42.6778574_2.9398439.png",224.23021582733813,214.25421537769785,288.0767760791367,264.5947335881295,"pool"
"42.6778665_2.7742604.png",226.68587005395685,226.53237410071944,289.30457508992805,262.75300696942446,"pool"
"42.677968_2.746245.png",227.2997976618705,209.34293502697844,283.779395233813,304.4988196942446,"pool"
"42.6779059_2.9481705.png",199.0599707733813,199.52040242805757,325.52517985611513,276.8729204136691,"pool"
"42.6779523_2.9511353.png",231.59712230215828,197.67867580935254,283.779395233813,297.1319132194245,"pool"
"42.6779564_2.7397933.png",199.67389838129498,187.242215602518,304.65231564748206,286.69545301258995,"pool"
"42.6778965_2.9346428.png",232.21104991007195,218.55156812050362,278.86814298561154,281.1702731564748,"pool"
"42.6780667_2.7423871.png",195.37651753597123,211.18466164568346,325.52517985611513,269.5060139388489,"pool"
"42.6780165_2.7436592.png",193.5347909172662,197.67867580935254,316.9304743705036,284.23982688848923,"pool"
"42.6779863_2.9465328.png",216.863309352518,213.0263882643885,300.3549348021583,281.7841726618705,"pool"
"42.6779715_2.9508076.png",213.17985611510792,217.93766861510792,304.03838803956836,268.2781868255396,"pool"
"42.678074_2.9490516.png",232.21104991007195,224.6906474820144,281.32374100719426,257.8417266187051,"pool"
"42.6781577_2.7660286.png",214.40771133093526,220.39329473920864,298.51320818345323,269.5060139388489,"pool"
"42.6781214_2.7656422.png",211.95205710431657,209.34293502697844,297.2854091726619,273.18946717625903,"pool"
"42.6781242_2.7871195.png",212.56598471223023,219.77939523381295,297.8992805755396,268.2781868255396,"pool"
"42.6780761_2.7633396.png",236.5084307553957,204.431654676259,275.7985611510791,290.9928057553957,"pool"
"42.6781322_2.9461827.png",212.56598471223023,195.8369491906475,296.05755395683457,296.51798561151077,"pool"
"42.6782029_2.9456802.png",237.12230215827338,203.8177551708633,280.70986960431657,279.3285465377698,"pool"
"42.6782197_2.7416156.png",219.3189635791367,213.0263882643885,287.462848471223,270.1199134442446,"pool"
"42.6782635_2.7846147.png",222.3884892086331,215.48201438848923,256.7674235611511,283.0119997751799,"pool"
"42.6781737_2.7432871.png",242.0336106115108,186.01438848920864,291.1463017086331,241.26618705035972,"pool"
"42.6782958_2.939945.png",220.54676258992808,207.50120840827338,289.3045750899281,275.03119379496405,"pool"
"42.6783348_2.7458814.png",223.61634442446044,187.85611510791367,283.1654676258993,297.13191321942446,"pool"
"42.6783315_2.923003.png",210.1103304856115,179.26140962230218,291.76022931654677,301.42926596223026,"pool"
"42.6783124_2.7645471.png",221.7746178057554,213.64028776978418,292.98802832733816,267.0503597122302,"pool"
"42.6783161_2.7430591.png",205.19907823741008,190.9256688399281,307.7218412769784,291.9136690647482,"pool"
"42.6783472_2.7860685.png",234.052776528777,195.22302158273382,282.5515962230216,285.4676258992806,"pool"
"42.6784378_2.7426341.png",223.00241681654677,187.85611510791367,292.98802832733816,302.0431654676259,"pool"
"42.6784214_2.7770142.png",235.28057553956836,213.64028776978418,271.5012365107914,269.5060139388489,"pool"
"42.6784181_2.7626183.png",198.44604316546764,213.0263882643885,318.77220098920867,269.5060139388489,"pool"
"42.6783751_2.936767.png",237.12230215827338,215.1750786870504,279.48201438848923,274.11033048561154,"pool"
"42.678457_2.7945404.png",220.54676258992808,224.6906474820144,292.3741007194245,265.8225607014389,"pool"
"42.6784696_2.9493735.png",217.47723696043167,225.30457508992808,286.2350494604317,271.96164006294964,"pool"
"42.6784731_2.7858395.png",202.12949640287772,228.37410071942446,308.9496402877698,294.67625899280574,"pool"
"42.6784654_2.745304.png",205.19907823741008,219.16546762589928,303.42446043165467,262.75300696942446,"pool"
"42.6785055_2.7438554.png",223.61634442446044,217.32374100719426,288.0767760791367,268.2781868255396,"pool"
"42.6785074_2.9499739.png",205.19907823741008,208.11510791366908,300.96886241007195,280.5563736510792,"pool"
"42.6785309_2.7870034.png",234.052776528777,168.21104991007195,280.70986960431657,209.3429350269784,"pool"
"42.6785215_2.9505318.png",202.12949640287772,191.53956834532374,306.4940422661871,294.06235948741005,"pool"
"42.6785425_2.9438783.png",212.56598471223023,219.16546762589928,286.8489208633094,274.41726618705036,"pool"
"42.6785349_2.7845845.png",243.26140962230218,287.30935251798564,273.9568345323741,342.5611510791367,"pool"
"42.6785424_2.9446306.png",217.47723696043167,229.60192783273382,293.6019559352518,266.43646020683457,"pool"
"42.6785459_2.7715936.png",229.75539568345326,192.7673954586331,281.93766861510795,290.37890625,"pool"
"42.6785539_2.7960062.png",199.67389838129498,206.27338129496405,312.1726618705036,286.38848920863313,"pool"
"42.6785682_2.9498231.png",233.4388489208633,214.86811488309354,278.25421537769785,280.5563736510792,"pool"
"42.6785881_3.0302248.png",212.71942446043167,229.60192783273382,294.8297549460432,268.8920863309353,"pool"
"42.6786035_2.7453294.png",221.16069019784175,205.04558228417267,294.21582733812954,279.9424460431655,"pool"
"42.6786814_2.7393824.png",223.61634442446044,221.00719424460434,292.98802832733816,262.75300696942446,"pool"
"42.67868_2.9450261.png",223.00241681654677,203.20385566546764,285.0071942446043,277.48681991906477,"pool"
"42.678711_2.7873128.png",237.12230215827338,211.79856115107916,283.779395233813,278.10071942446046,"pool"
"42.6786355_2.7421792.png",229.14152428057554,190.31176933453239,281.9376686151079,297.13191321942446,"pool"
"42.6786579_2.7389636.png",224.23021582733813,222.84892086330936,296.05755395683457,262.13910746402877,"pool"
"42.6787303_2.7834939.png",232.82497751798562,197.06474820143885,281.32374100719426,279.9424460431655,"pool"
"42.6787643_2.7773924.png",243.87533723021585,225.30457508992808,280.09594199640287,292.2206328687051,"pool"
"42.6787372_2.945685.png",237.12230215827338,215.48201438848923,278.25421537769785,276.8729204136691,"pool"
"42.6787587_2.7954141.png",208.88253147482015,207.50120840827338,304.65231564748206,277.48681991906477,"pool"
"42.6787671_2.7441221.png",235.89450314748203,205.65948178956836,288.0767760791367,290.9928057553957,"pool"
"42.6788656_2.7628085.png",213.7937837230216,214.86811488309354,302.19666142086334,250.4748201438849,"pool"
"42.6788544_2.7414284.png",226.68587005395685,219.16546762589928,281.93766861510795,273.80336668165467,"pool"
"42.6788397_3.0308994.png",237.12230215827338,222.84892086330936,286.23504946043164,277.48681991906477,"pool"
"42.6788307_3.030184.png",203.35735161870505,222.2350213579137,302.81058902877703,282.3981002697842,"pool"
"42.6788843_2.7454238.png",213.7937837230216,221.621121852518,293.6019559352518,264.59473358812954,"pool"
"42.6788897_2.7442797.png",215.02158273381295,208.72903552158274,294.8297549460432,273.80336668165467,"pool"
"42.6789335_2.7838225.png",214.40771133093526,219.77939523381295,294.8297549460432,272.57553956834533,"pool"
"42.6789696_2.7393425.png",216.863309352518,224.6906474820144,291.76022931654677,260.91128035071944,"pool"
"42.6789656_2.772705.png",223.61634442446044,217.93766861510792,325.52517985611513,277.48681991906477,"pool"
"42.6789156_2.7775824.png",204.5851506294964,213.0263882643885,297.2854091726619,267.0503597122302,"pool"
"42.6790308_2.7865594.png",215.02158273381295,218.55156812050362,285.621121852518,270.1199134442446,"pool"
"42.6789708_2.7449734.png",215.63551034172664,222.84892086330936,304.65231564748206,262.75300696942446,"pool"
"42.6791253_2.7863694.png",223.00241681654677,218.55156812050362,291.76022931654677,265.2086330935252,"pool"
"42.6790496_2.7845996.png",225.4580710431655,229.60192783273382,292.3741007194245,263.36690647482015,"pool"
"42.6790963_2.7782205.png",214.5611510791367,214.86811488309357,293.6019559352518,271.6546762589928,"pool"
"42.6791312_2.7849524.png",219.93289118705036,223.46284847122303,298.51320818345323,279.3285465377698,"pool"
"42.6791343_2.7772048.png",226.68587005395685,211.18466164568346,267.81778327338134,285.4676258992806,"pool"
"42.6791291_2.9456732.png",241.41968300359713,208.72903552158274,282.5515962230216,279.9424460431655,"pool"
"42.6791509_2.7441761.png",207.65467625899282,216.0959419964029,304.03838803956836,268.2781868255396,"pool"
"42.6791721_2.7395895.png",212.56598471223023,219.77939523381295,299.7410071942446,265.2086330935252,"pool"
"42.6791858_2.9523022.png",218.70503597122303,189.69784172661872,293.6019559352518,297.74581272482015,"pool"
"42.6791913_2.7778471.png",221.7746178057554,222.84892086330936,295.4436825539568,263.98083408273385,"pool"
"42.6791906_2.7772699.png",234.66670413669067,208.11510791366908,276.4124887589928,278.10071942446046,"pool"
"42.6791764_3.0301729.png",241.41968300359713,227.7602012140288,284.3933228417266,279.3285465377698,"pool"
"42.6791725_2.9469513.png",213.7937837230216,217.32374100719426,298.51320818345323,268.2781868255396,"pool"
"42.6792229_2.7863592.png",208.88253147482015,219.16546762589928,302.19666142086334,268.8920863309353,"pool"
"42.6792361_2.7402293.png",218.70503597122303,219.77939523381295,291.14630170863313,264.5947335881295,"pool"
"42.6792513_3.0300655.png",218.70503597122303,232.6714815647482,288.0767760791367,277.48681991906477,"pool"
"42.6792087_2.9499426.png",230.9832508992806,209.9568345323741,281.93766861510795,272.57553956834533,"pool"
"42.6792708_2.947636.png",219.3189635791367,206.27338129496405,304.65231564748206,282.3981002697842,"pool"
"42.679311_2.7838467.png",211.95205710431657,219.77939523381295,308.3357688848921,262.13910746402877,"pool"
"42.6792891_2.7951346.png",224.84414343525182,209.9568345323741,279.0215827338129,292.8345323741007,"pool"
"42.6792715_3.0293447.png",215.02158273381295,217.93766861510792,304.652315647482,276.8729204136691,"pool"
"42.6792896_2.7459697.png",194.76258992805757,201.97602855215828,316.31654676258995,283.62589928057554,"pool"
"42.6792709_2.7398706.png",213.7937837230216,215.48201438848923,296.05755395683457,265.20863309352524,"pool"
"42.6793634_2.7774573.png",238.35015737410072,197.06474820143885,275.18468974820144,264.5947335881295,"pool"
"42.6793231_2.7768594.png",218.09116456834533,219.77939523381295,292.37410071942446,263.36690647482015,"pool"
"42.6793402_2.9500107.png",232.82497751798562,204.431654676259,286.84892086330933,284.23982688848923,"pool"
"42.6793646_2.7797094.png",215.02158273381295,209.34293502697844,296.05755395683457,268.8920863309353,"pool"
"42.6793497_2.94411.png",235.89450314748203,221.621121852518,272.1151079136691,283.62589928057554,"pool"
"42.6794576_2.7736179.png",184.9400854316547,217.93766861510792,280.09594199640287,317.3909060251799,"pool"
"42.6793892_2.7455825.png",228.52759667266187,200.74820143884892,283.779395233813,282.3981002697842,"pool"
"42.6793684_2.7763256.png",223.61634442446044,203.20385566546764,276.4124887589928,282.3981002697842,"pool"
"42.6793906_2.7774526.png",237.73622976618705,227.1463017086331,275.33812949640287,291.9136690647482,"pool"
"42.6794093_2.9490669.png",230.36932329136695,221.00719424460434,270.27338129496405,270.7338129496403,"pool"
"42.6794939_2.7743464.png",230.36932329136692,187.242215602518,274.5707621402878,285.4676258992806,"pool"
"42.6794577_2.9545449.png",223.00241681654677,191.53956834532374,297.8992805755396,297.74581272482015,"pool"
"42.6794781_2.9439819.png",224.23021582733813,228.98802832733813,293.6019559352518,265.2086330935252,"pool"
"42.6795123_2.9499916.png",218.09116456834533,223.46284847122303,297.8992805755396,281.1702731564748,"pool"
"42.6794667_2.7370564.png",215.63551034172664,225.30457508992808,294.21582733812954,266.43646020683457,"pool"
"42.6795901_2.9375818.png",211.95205710431657,197.67867580935254,299.7410071942446,298.35971223021585,"pool"
"42.6795812_2.7855209.png",205.81294964028777,222.2350213579137,286.84892086330933,260.2973808453238,"pool"
"42.6795288_2.798222.png",229.75539568345326,206.27338129496405,280.70986960431657,283.6258992805756,"pool"
"42.6795615_2.7863036.png",200.90169739208633,200.13430193345326,306.4940422661871,282.3981002697842,"pool"
"42.6795315_3.0300972.png",213.17985611510792,209.0359712230216,269.65950989208636,292.220632868705,"pool"
"42.6796225_2.7992087.png",237.73622976618705,219.77939523381295,305.8801146582734,262.13910746402877,"pool"
"42.6796008_2.7860915.png",223.61634442446044,227.1463017086331,283.779395233813,260.29738084532374,"pool"
"42.679616_2.9461929.png",221.16069019784175,224.6906474820144,293.6019559352518,258.4556542266187,"pool"
